hot,lat,lng
905,31.302506247,121.430434784
554,31.302528661,121.323717664
805,31.30257542,121.545650162
1008,31.302603116,121.479880342
1008,31.302603116,121.479880342
1008,31.302603116,121.479880342
1008,31.302603116,121.479880342
1008,31.302603116,121.479880342
77,31.302729396,121.162634409
79,31.302809814,121.164930535
79,31.302809814,121.164930535
882,31.302852507,121.587047481
923,31.302866514,121.431911682
756,31.302895508,121.612220658
756,31.302895508,121.612220658
783,31.302914763,121.541677506
783,31.302914763,121.541677506
82,31.3029787,121.16999638
82,31.3029787,121.16999638
82,31.3029787,121.16999638
777,31.302993804,121.539913035
167,31.303032315,121.679281355
551,31.303084826,121.323404078
80,31.3032813,121.167872179
80,31.3032813,121.167872179
80,31.3032813,121.167872179
80,31.3032813,121.167872179
90,31.303283596,121.172598111
1017,31.303383754,121.440730138
212,31.303395851,121.273868321
793,31.303471237,121.545341838
77,31.303474038,121.160215086
725,31.303513446,121.62040429
254,31.303618943,121.666139408
877,31.303645174,121.58641004
877,31.303645174,121.58641004
877,31.303645174,121.58641004
1000,31.303685415,121.483878535
1015,31.303701003,121.473008259
826,31.303780514,121.551362909
826,31.303780514,121.551362909
82,31.303931728,121.169096913
90,31.30393798,121.199566193
1014,31.303987149,121.472519021
1014,31.303987149,121.472519021
1014,31.303987149,121.472519021
1014,31.303987149,121.472519021
1014,31.303987149,121.472519021
79,31.304127489,121.166272485
80,31.304181674,121.168004957
769,31.304184377,121.598861011
82,31.304186421,121.169078107
82,31.304186421,121.169078107
977,31.30426406,121.436842905
82,31.30447071,121.168638235
82,31.30447071,121.168638235
161,31.3045315,121.683225769
980,31.304562855,121.492856438
980,31.304562855,121.492856438
980,31.304562855,121.492856438
980,31.304562855,121.492856438
980,31.304562855,121.492856438
980,31.304562855,121.492856438
980,31.304562855,121.492856438
980,31.304562855,121.492856438
980,31.304562855,121.492856438
980,31.304562855,121.492856438
980,31.304562855,121.492856438
980,31.304562855,121.492856438
845,31.304628462,121.588178132
798,31.304725676,121.549809956
157,31.304802373,121.253102337
985,31.304862052,121.486975595
161,31.30496753,121.682918218
478,31.305173944,121.312646158
986,31.305321185,121.486909536
1003,31.305374481,121.476963276
1003,31.305374481,121.476963276
80,31.305418796,121.166765968
80,31.305418796,121.166765968
80,31.305418796,121.166765968
80,31.305418796,121.166765968
841,31.305541038,121.586065398
706,31.305541235,121.409579427
706,31.305541235,121.409579427
709,31.305559161,121.409964647
709,31.305559161,121.409964647
396,31.305563684,121.30248878
746,31.305625018,121.412454834
562,31.305663492,121.352615231
766,31.305671546,121.518179266
766,31.305671546,121.518179266
744,31.305686131,121.412193129
999,31.305717702,121.439543003
999,31.305717702,121.439543003
77,31.305846897,121.158758688
1001,31.305918924,121.475784766
1001,31.305918924,121.475784766
765,31.305955055,121.545550012
765,31.305955055,121.545550012
690,31.306017015,121.407914233
153,31.306060135,121.24207931
697,31.306081817,121.403961858
998,31.306125121,121.497668353
988,31.306161813,121.437465335
82,31.306217725,121.168741616
82,31.306217725,121.168741616
702,31.306258058,121.409059188
77,31.306322628,121.158462801
796,31.306404123,121.592648762
796,31.306404123,121.592648762
976,31.306428276,121.436102716
277,31.306453574,121.290416992
760,31.306553158,121.546685407
277,31.306879904,121.661064231
168,31.306970047,121.677876854
1009,31.307043263,121.479688424
1009,31.307043263,121.479688424
219,31.30734558,121.281546517
219,31.30734558,121.281546517
219,31.30734558,121.281546517
219,31.30734558,121.281546517
219,31.30734558,121.281546517
219,31.30734558,121.281546517
717,31.3073476,121.619677001
717,31.3073476,121.619677001
1008,31.307357413,121.479256508
502,31.307580763,121.326116987
80,31.307586726,121.167983794
93,31.307637906,121.18768582
79,31.307646929,121.166150808
980,31.307699734,121.49552098
976,31.307894656,121.487150941
302,31.308348109,121.657009941
991,31.308381196,121.484443495
808,31.308402203,121.416911463
808,31.308402203,121.416911463
973,31.308405744,121.486965477
711,31.308435443,121.615922491
1000,31.308515977,121.468919493
1000,31.308622552,121.471121749
1000,31.308622552,121.471121749
851,31.309053852,121.510870762
535,31.309132668,121.355666021
943,31.309139609,121.489023279
692,31.309616804,121.534792727
704,31.309859059,121.522242636
704,31.309859059,121.522242636
961,31.310115791,121.486371081
980,31.310216805,121.473017836
77,31.310221545,121.158580889
800,31.310283391,121.417898809
632,31.310526729,121.378712281
632,31.310526729,121.378712281
962,31.310611043,121.477031709
505,31.310769057,121.353380974
505,31.310769057,121.353380974
505,31.310769057,121.353380974
505,31.310769057,121.353380974
818,31.310805535,121.419003731
818,31.310805535,121.419003731
672,31.310818438,121.396601653
691,31.310859192,121.408857997
1010,31.310876219,121.441804755
204,31.310887653,121.275489322
676,31.310981236,121.401272861
676,31.310981236,121.401272861
727,31.311445418,121.547516997
666,31.31160846,121.529604117
472,31.311645926,121.349232016
472,31.311645926,121.349232016
929,31.311784553,121.477280777
997,31.311839434,121.44545185
660,31.312064553,121.610767912
274,31.312138347,121.658661394
1004,31.312302053,121.448355575
995,31.312598732,121.453269331
900,31.312676214,121.476096642
900,31.312676214,121.476096642
899,31.312748271,121.476990083
976,31.312753983,121.45907036
459,31.312882656,121.639671589
678,31.312932554,121.409420987
907,31.313151745,121.471541923
907,31.313151745,121.471541923
981,31.313340587,121.452360427
981,31.313340587,121.452360427
693,31.313528491,121.411283715
670,31.313630866,121.408238939
73,31.313865421,121.153219092
73,31.313865421,121.153219092
491,31.31407107,121.638125165
491,31.31407107,121.638125165
491,31.31407107,121.638125165
954,31.314089675,121.447541641
963,31.314098616,121.448731182
666,31.314178676,121.594508058
663,31.314237655,121.390979555
716,31.314448547,121.416248184
75,31.314512543,121.159120632
75,31.314512543,121.159120632
75,31.314512543,121.159120632
808,31.314587882,121.506116312
196,31.31470152,121.276497992
817,31.314871077,121.505008262
645,31.314871431,121.405132355
645,31.314871431,121.405132355
621,31.315274522,121.540171545
693,31.315283628,121.414097528
693,31.315283628,121.414097528
835,31.315386997,121.499315298
659,31.315440874,121.408676492
932,31.31558739,121.452476446
916,31.315643518,121.457158298
629,31.315778649,121.401005671
364,31.315816312,121.3288647
364,31.315816312,121.3288647
83,31.315926861,121.218569461
83,31.315926861,121.218569461
794,31.315942946,121.49032349
174,31.315986266,121.671625957
174,31.315986266,121.671625957
908,31.315989428,121.447189143
411,31.316197234,121.355504654
833,31.316424266,121.474502949
836,31.316533911,121.467982356
619,31.316567898,121.544911417
349,31.316637005,121.647707904
349,31.316637005,121.647707904
611,31.316700123,121.522436444
535,31.316869624,121.380556705
615,31.316876619,121.545239231
408,31.316956042,121.357107195
825,31.31707612,121.46791956
825,31.31707612,121.46791956
825,31.31707612,121.46791956
754,31.317214955,121.507670519
589,31.31725787,121.389467639
775,31.317296473,121.487724567
777,31.317532355,121.486864207
860,31.317794786,121.456046414
640,31.31780752,121.590688873
618,31.317840132,121.520408542
591,31.317849666,121.522527169
766,31.317902235,121.487185897
843,31.318016956,121.46183793
339,31.318058391,121.32081691
590,31.318079612,121.543625641
778,31.318112628,121.477196689
821,31.318169688,121.464400726
821,31.318169688,121.464400726
869,31.318236595,121.451455352
781,31.318459769,121.481299922
781,31.318459769,121.481299922
608,31.31852813,121.594010457
540,31.318694481,121.629086249
528,31.318874925,121.385326022
755,31.318878917,121.48660637
772,31.318934922,121.496971613
626,31.318980273,121.591431463
542,31.319010256,121.387025332
585,31.319093016,121.54214353
774,31.319160377,121.478492015
647,31.319252981,121.415224591
774,31.31926939,121.478439863
402,31.319350731,121.641662706
501,31.319673431,121.380371051
767,31.319720392,121.500832798
581,31.319847149,121.524352081
159,31.319886239,121.674739697
532,31.319913058,121.627474126
532,31.319913058,121.627474126
532,31.319913058,121.627474126
532,31.319913058,121.627474126
639,31.320128798,121.41494283
639,31.320128798,121.41494283
309,31.320150937,121.313066999
309,31.320150937,121.313066999
762,31.320265229,121.476825902
762,31.320265229,121.476825902
557,31.320319848,121.389187751
557,31.320319848,121.389187751
812,31.320327095,121.46466983
143,31.320351096,121.236570732
510,31.320444632,121.385097459
450,31.320512051,121.636299853
361,31.320521694,121.356119681
362,31.320914402,121.642755275
719,31.32096994,121.488524285
147,31.320978341,121.234238909
508,31.321118722,121.384572884
508,31.321118722,121.384572884
729,31.321339585,121.494168433
729,31.321339585,121.494168433
729,31.321339585,121.494168433
590,31.321484547,121.404208262
308,31.321703155,121.324614788
557,31.321707095,121.594534062
650,31.321746623,121.514791452
349,31.321906292,121.355685903
349,31.321906292,121.355685903
349,31.321906292,121.355685903
632,31.322133018,121.414090015
478,31.322313484,121.381779626
519,31.322409287,121.535568982
766,31.322468164,121.466695336
803,31.32254397,121.459853573
532,31.322567557,121.389241945
532,31.322567557,121.389241945
746,31.322626876,121.474557084
746,31.322626876,121.474557084
746,31.322626876,121.474557084
746,31.322626876,121.474557084
746,31.322626876,121.474557084
542,31.322735985,121.547839711
542,31.322735985,121.547839711
542,31.322735985,121.547839711
542,31.322735985,121.547839711
542,31.322735985,121.547839711
745,31.322737779,121.499761068
745,31.322737779,121.499761068
369,31.322760932,121.639510215
504,31.322837284,121.387148084
504,31.322837284,121.387148084
621,31.322972054,121.5178124
352,31.323087204,121.64095784
740,31.323187034,121.481846107
740,31.323187034,121.481846107
423,31.323262464,121.634509547
423,31.323262464,121.634509547
423,31.323262464,121.634509547
529,31.32333479,121.541264894
760,31.323571329,121.435183083
814,31.323615865,121.457799525
814,31.323615865,121.457799525
814,31.323615865,121.457799525
814,31.323615865,121.457799525
789,31.323784076,121.459460571
738,31.323877736,121.46891153
479,31.32391837,121.38461271
723,31.324081138,121.478469731
448,31.324085428,121.379052142
448,31.324085428,121.379052142
814,31.324235476,121.450235782
701,31.324283731,121.492729888
799,31.324288754,121.446628952
464,31.324296417,121.381905776
510,31.32456818,121.54357225
717,31.324650263,121.479641008
796,31.324676674,121.443503423
796,31.324676674,121.443503423
796,31.324676674,121.443503423
730,31.324850491,121.49776328
765,31.325098271,121.46328614
207,31.325147649,121.280504449
207,31.325147649,121.280504449
511,31.325173718,121.390600419
480,31.325312889,121.387073601
490,31.325377855,121.538275566
196,31.325392844,121.271448677
199,31.325524286,121.273581591
499,31.325593282,121.530144544
209,31.325662232,121.280850818
209,31.325662232,121.280850818
209,31.325662232,121.280850818
393,31.325671176,121.633262295
393,31.325671176,121.633262295
779,31.325696658,121.455847633
779,31.325696658,121.455847633
779,31.325696658,121.455847633
779,31.325696658,121.455847633
779,31.325696658,121.455847633
481,31.325765805,121.535397232
421,31.325921898,121.378919751
487,31.325937033,121.532350369
417,31.325984998,121.379044052
490,31.325996159,121.547487459
346,31.326057734,121.63838393
416,31.326073429,121.379264555
507,31.326412009,121.585177928
507,31.326412009,121.585177928
204,31.326439325,121.280765895
204,31.326439325,121.280765895
204,31.326439325,121.280765895
204,31.326439325,121.280765895
204,31.326439325,121.280765895
204,31.326439325,121.280765895
204,31.326439325,121.280765895
204,31.326439325,121.280765895
204,31.326439325,121.280765895
204,31.326439325,121.280765895
204,31.326439325,121.280765895
204,31.326439325,121.280765895
204,31.326439325,121.280765895
204,31.326439325,121.280765895
204,31.326439325,121.280765895
204,31.326439325,121.280765895
204,31.326439325,121.280765895
204,31.326439325,121.280765895
204,31.326439325,121.280765895
204,31.326439325,121.280765895
204,31.326439325,121.280765895
204,31.326439325,121.280765895
204,31.326439325,121.280765895
204,31.326439325,121.280765895
719,31.326734672,121.497116723
509,31.326793674,121.527539648
236,31.326851894,121.308241239
236,31.326851894,121.308241239
236,31.326851894,121.308241239
236,31.326851894,121.308241239
236,31.326851894,121.308241239
236,31.326851894,121.308241239
236,31.326851894,121.308241239
496,31.326887861,121.396884835
710,31.327080753,121.500097028
197,31.327514071,121.279520014
669,31.327777083,121.490324034
476,31.327808509,121.542549319
476,31.327808509,121.542549319
75,31.327937411,121.169933914
193,31.327969831,121.266536326
193,31.327969831,121.266536326
193,31.327969831,121.266536326
87,31.327991783,121.175888062
675,31.32819871,121.48551291
675,31.32819871,121.48551291
675,31.32819871,121.48551291
468,31.328281518,121.534145974
227,31.328345216,121.321049732
380,31.328348052,121.377496223
380,31.328348052,121.377496223
380,31.328348052,121.377496223
666,31.328535091,121.470536708
666,31.328535091,121.470536708
468,31.328557474,121.547220172
334,31.32870794,121.6337056
334,31.32870794,121.6337056
334,31.32870794,121.6337056
187,31.328773796,121.27055012
366,31.328993334,121.598265674
366,31.329062504,121.598257704
451,31.329252919,121.541356454
333,31.32955994,121.629695683
660,31.329624431,121.467098245
663,31.329721321,121.478490496
663,31.329721321,121.478490496
707,31.329785132,121.461093924
178,31.330155866,121.275455526
521,31.33051903,121.403292942
691,31.330823373,121.46304395
726,31.331058054,121.447395861
667,31.331065256,121.496022343
667,31.331065256,121.496022343
479,31.331234979,121.397387879
479,31.331234979,121.397387879
479,31.331234979,121.397387879
179,31.331243673,121.275163234
179,31.331243673,121.275163234
179,31.331243673,121.275163234
179,31.331243673,121.275163234
179,31.331243673,121.275163234
179,31.331243673,121.275163234
179,31.331243673,121.275163234
179,31.331243673,121.275163234
179,31.331243673,121.275163234
179,31.331243673,121.275163234
179,31.331243673,121.275163234
179,31.331243673,121.275163234
179,31.331243673,121.275163234
179,31.331243673,121.275163234
179,31.331243673,121.275163234
179,31.331243673,121.275163234
179,31.331243673,121.275163234
179,31.331243673,121.275163234
179,31.331243673,121.275163234
576,31.33127631,121.414777844
416,31.331598255,121.545716651
418,31.331685586,121.541469322
418,31.331685586,121.541469322
301,31.331953487,121.601675039
404,31.332045751,121.540295344
